video_id,class,label
119572,Pushing Hand Away,3
123670,Zooming Out With Two Fingers,24
105543,Swiping Left,14
18465,Drumming Fingers,0
129364,Pulling Two Fingers In,2
2163,Swiping Right,15
65554,Pushing Hand Away,3
5685,Pushing Two Fingers Away,4
144719,Zooming Out With Full Hand,23
15562,Zooming In With Full Hand,21
94571,Zooming In With Two Fingers,22
141648,Swiping Left,14
82580,Pushing Two Fingers Away,4
66309,Swiping Left,14
132383,Zooming Out With Full Hand,23
27258,Pulling Hand In,1
18552,Sliding Two Fingers Up,11
85398,Pushing Two Fingers Away,4
73552,Sliding Two Fingers Up,11
6848,Turning Hand Clockwise,19
16741,Pulling Two Fingers In,2
26803,Pushing Two Fingers Away,4
50662,Zooming Out With Full Hand,23
30428,Rolling Hand Backward,5
130508,Zooming Out With Two Fingers,24
17916,Zooming Out With Two Fingers,24
143652,Shaking Hand,7
68645,Sliding Two Fingers Up,11
22528,Rolling Hand Backward,5
50866,Thumb Up,18
87758,Sliding Two Fingers Right,10
123368,Swiping Down,13
93868,Rolling Hand Forward,6
139514,Swiping Left,14
66219,Swiping Right,15
37270,Zooming In With Two Fingers,22
24971,Swiping Down,13
28468,Thumb Down,17
43733,Pulling Hand In,1
107772,Zooming In With Two Fingers,22
54610,Swiping Left,14
84566,Rolling Hand Backward,5
121467,Swiping Down,13
4868,Zooming In With Two Fingers,22
3640,Pushing Two Fingers Away,4
116837,Sliding Two Fingers Up,11
88384,Sliding Two Fingers Down,8
17075,Pushing Two Fingers Away,4
137497,Thumb Down,17
21993,Rolling Hand Forward,6
104570,Swiping Down,13
53912,Thumb Down,17
141811,Swiping Up,16
89284,Stop Sign,12
46757,Sliding Two Fingers Left,9
20500,Thumb Down,17
42858,Shaking Hand,7
128416,Swiping Right,15
98307,Pulling Hand In,1
20773,Pulling Hand In,1
52104,Pushing Two Fingers Away,4
11397,Swiping Down,13
49510,Turning Hand Clockwise,19
32523,Pushing Two Fingers Away,4
21952,Rolling Hand Backward,5
139048,Zooming In With Full Hand,21
127037,Swiping Down,13
69580,Rolling Hand Backward,5
126040,Sliding Two Fingers Down,8
144209,Thumb Up,18
14835,Swiping Left,14
142879,Thumb Up,18
140690,Sliding Two Fingers Right,10
127447,Drumming Fingers,0
68090,Drumming Fingers,0
39293,Swiping Right,15
21710,Zooming In With Two Fingers,22
38287,Rolling Hand Forward,6
100203,Sliding Two Fingers Down,8
28334,Turning Hand Counterclockwise,20
84477,Zooming In With Two Fingers,22
36472,Sliding Two Fingers Up,11
8848,Zooming Out With Two Fingers,24
13724,Thumb Up,18
29023,Sliding Two Fingers Right,10
30636,Thumb Down,17
44897,Pulling Two Fingers In,2
12364,Swiping Left,14
74600,Sliding Two Fingers Down,8
95648,Pushing Two Fingers Away,4
39075,Sliding Two Fingers Right,10
127940,Zooming Out With Full Hand,23
92542,Thumb Down,17
113871,Pushing Hand Away,3
47034,Zooming In With Full Hand,21
86199,Sliding Two Fingers Right,10
12195,Sliding Two Fingers Up,11
123856,Sliding Two Fingers Right,10
6287,Swiping Left,14
5804,Pulling Hand In,1
92118,Pushing Two Fingers Away,4
16192,Zooming In With Full Hand,21
49118,Swiping Down,13
113474,Zooming In With Two Fingers,22
33203,Swiping Up,16
144385,Sliding Two Fingers Up,11
91071,Zooming In With Two Fingers,22
32474,Pushing Hand Away,3
137794,Swiping Down,13
17333,Swiping Left,14
105351,Thumb Up,18
41215,Sliding Two Fingers Up,11
2650,Sliding Two Fingers Up,11
134172,Zooming In With Two Fingers,22
9334,Pulling Hand In,1
68530,Thumb Down,17
38975,Sliding Two Fingers Down,8
5264,Shaking Hand,7
28478,Turning Hand Counterclockwise,20
7163,Sliding Two Fingers Right,10
28209,Swiping Left,14
96941,Rolling Hand Forward,6
95723,Swiping Left,14
108134,Stop Sign,12
57787,Rolling Hand Backward,5
89611,Sliding Two Fingers Up,11
147357,Swiping Down,13
69382,Thumb Down,17
142448,Sliding Two Fingers Right,10
143249,Drumming Fingers,0
73889,Sliding Two Fingers Right,10
23671,Swiping Left,14
83879,Turning Hand Clockwise,19
25354,Swiping Right,15
41102,Sliding Two Fingers Down,8
70776,Turning Hand Clockwise,19
56893,Zooming Out With Full Hand,23
26551,Zooming In With Two Fingers,22
39265,Zooming In With Two Fingers,22
83616,Turning Hand Counterclockwise,20
76942,Pulling Two Fingers In,2
135700,Sliding Two Fingers Up,11
19919,Pulling Hand In,1
64724,Drumming Fingers,0
146474,Shaking Hand,7
134570,Thumb Up,18
21143,Zooming In With Full Hand,21
42097,Swiping Left,14
15026,Swiping Down,13
95243,Zooming Out With Two Fingers,24
87036,Shaking Hand,7
98161,Swiping Left,14
50957,Zooming In With Two Fingers,22
141931,Rolling Hand Forward,6
45734,Zooming Out With Full Hand,23
109622,Zooming Out With Two Fingers,24
133860,Sliding Two Fingers Left,9
103459,Swiping Right,15
129904,Swiping Right,15
112838,Pushing Hand Away,3
45702,Drumming Fingers,0
3202,Swiping Right,15
146767,Rolling Hand Forward,6
64834,Sliding Two Fingers Up,11
120216,Sliding Two Fingers Right,10
106491,Rolling Hand Forward,6
932,Sliding Two Fingers Right,10
82303,Sliding Two Fingers Right,10
89021,Sliding Two Fingers Up,11
133885,Swiping Right,15
27894,Swiping Down,13
90149,Zooming Out With Full Hand,23
1568,Pulling Hand In,1
67970,Thumb Up,18
118044,Turning Hand Counterclockwise,20
115529,Zooming In With Full Hand,21
112779,Pulling Hand In,1
140329,Zooming Out With Full Hand,23
75063,Swiping Right,15
134981,Pulling Two Fingers In,2
116449,Turning Hand Counterclockwise,20
31315,Swiping Down,13
129891,Turning Hand Counterclockwise,20
99316,Sliding Two Fingers Left,9
110782,Rolling Hand Forward,6
91417,Zooming Out With Two Fingers,24
31237,Drumming Fingers,0
30505,Sliding Two Fingers Left,9
112688,Zooming Out With Two Fingers,24
34701,Turning Hand Counterclockwise,20
90399,Rolling Hand Forward,6
31124,Sliding Two Fingers Down,8
84705,Turning Hand Counterclockwise,20
38491,Stop Sign,12
11187,Pulling Hand In,1
61575,Sliding Two Fingers Left,9
5563,Swiping Left,14
48488,Swiping Up,16
136833,Rolling Hand Forward,6
94206,Thumb Down,17
105535,Thumb Up,18
17867,Stop Sign,12
22136,Swiping Up,16
5304,Swiping Up,16
4682,Stop Sign,12
101558,Swiping Up,16
38104,Drumming Fingers,0
83719,Turning Hand Counterclockwise,20
38503,Turning Hand Clockwise,19
65888,Swiping Down,13
81919,Pulling Hand In,1
42115,Pulling Hand In,1
100330,Swiping Down,13
40975,Thumb Down,17
95995,Zooming In With Full Hand,21
116632,Swiping Left,14
81339,Pushing Hand Away,3
110045,Swiping Up,16
124793,Turning Hand Clockwise,19
91153,Turning Hand Clockwise,19
61321,Sliding Two Fingers Down,8
139263,Swiping Right,15
104287,Pulling Two Fingers In,2
17837,Swiping Left,14
13762,Rolling Hand Forward,6
64815,Thumb Up,18
31588,Turning Hand Counterclockwise,20
40180,Rolling Hand Backward,5
58205,Pulling Two Fingers In,2
60681,Shaking Hand,7
7279,Stop Sign,12
99889,Turning Hand Clockwise,19
12978,Shaking Hand,7
65136,Pushing Hand Away,3
87589,Drumming Fingers,0
25825,Sliding Two Fingers Right,10
22114,Turning Hand Clockwise,19
136437,Sliding Two Fingers Up,11
11446,Zooming In With Full Hand,21
138148,Sliding Two Fingers Up,11
115209,Pulling Hand In,1
145498,Zooming In With Full Hand,21
100206,Zooming In With Two Fingers,22
128657,Rolling Hand Forward,6
144868,Drumming Fingers,0
121010,Sliding Two Fingers Up,11
79996,Zooming Out With Full Hand,23
39953,Sliding Two Fingers Right,10
39661,Zooming In With Full Hand,21
21571,Thumb Down,17
35223,Swiping Left,14
21324,Swiping Down,13
108033,Stop Sign,12
117588,Swiping Left,14
15304,Thumb Down,17
111905,Swiping Right,15
56873,Swiping Down,13
3344,Shaking Hand,7
17598,Sliding Two Fingers Up,11
2499,Thumb Down,17
59978,Sliding Two Fingers Up,11
79050,Sliding Two Fingers Up,11
134538,Rolling Hand Forward,6
84841,Zooming In With Two Fingers,22
92268,Sliding Two Fingers Left,9
28326,Zooming Out With Full Hand,23
137805,Sliding Two Fingers Down,8
29722,Thumb Down,17
136885,Pulling Two Fingers In,2
101048,Zooming In With Two Fingers,22
129429,Shaking Hand,7
65227,Rolling Hand Backward,5
14714,Zooming In With Full Hand,21
139101,Swiping Left,14
41632,Swiping Up,16
22685,Zooming In With Two Fingers,22
71338,Thumb Down,17
9849,Sliding Two Fingers Down,8
10641,Zooming Out With Full Hand,23
21363,Swiping Up,16
146384,Thumb Up,18
85975,Rolling Hand Forward,6
121921,Sliding Two Fingers Right,10
121987,Swiping Left,14
147064,Sliding Two Fingers Up,11
82024,Zooming In With Full Hand,21
39697,Sliding Two Fingers Right,10
10740,Pulling Hand In,1
24169,Rolling Hand Forward,6
26511,Pushing Hand Away,3
89864,Swiping Up,16
9234,Sliding Two Fingers Down,8
58121,Pushing Hand Away,3
89493,Rolling Hand Backward,5
54974,Sliding Two Fingers Right,10
22818,Sliding Two Fingers Up,11
51789,Sliding Two Fingers Right,10
14258,Shaking Hand,7
31540,Rolling Hand Backward,5
143441,Swiping Up,16
50502,Shaking Hand,7
88549,Turning Hand Counterclockwise,20
45768,Turning Hand Counterclockwise,20
88316,Pushing Hand Away,3
18837,Zooming In With Two Fingers,22
57435,Sliding Two Fingers Down,8
2457,Swiping Right,15
79306,Zooming In With Two Fingers,22
19685,Sliding Two Fingers Left,9
65551,Turning Hand Clockwise,19
11171,Zooming Out With Full Hand,23
94936,Pushing Hand Away,3
9414,Thumb Down,17
78744,Swiping Up,16
62005,Turning Hand Counterclockwise,20
136727,Sliding Two Fingers Left,9
57709,Swiping Down,13
126447,Pushing Two Fingers Away,4
36123,Zooming Out With Two Fingers,24
25876,Sliding Two Fingers Left,9
65625,Thumb Down,17
84689,Thumb Down,17
98471,Zooming Out With Two Fingers,24
135944,Rolling Hand Backward,5
104906,Pushing Two Fingers Away,4
119908,Pushing Two Fingers Away,4
103197,Shaking Hand,7
9857,Shaking Hand,7
28324,Stop Sign,12
12355,Swiping Down,13
126767,Swiping Left,14
105141,Pushing Hand Away,3
57683,Pulling Two Fingers In,2
22508,Pulling Two Fingers In,2
144776,Turning Hand Counterclockwise,20
433,Zooming Out With Full Hand,23
114608,Pushing Hand Away,3
1570,Sliding Two Fingers Down,8
142087,Pulling Hand In,1
20199,Swiping Left,14
12895,Rolling Hand Backward,5
50748,Turning Hand Counterclockwise,20
58601,Pushing Hand Away,3
107423,Turning Hand Clockwise,19
86291,Zooming In With Full Hand,21
396,Zooming In With Two Fingers,22
102741,Pushing Two Fingers Away,4
60520,Zooming Out With Two Fingers,24
19115,Pushing Two Fingers Away,4
72899,Zooming In With Full Hand,21
4162,Swiping Down,13
43922,Shaking Hand,7
136097,Turning Hand Counterclockwise,20
147684,Turning Hand Clockwise,19
15108,Stop Sign,12
72752,Zooming Out With Full Hand,23
89338,Sliding Two Fingers Left,9
9634,Pulling Two Fingers In,2
103779,Swiping Right,15
117856,Pushing Two Fingers Away,4
77227,Rolling Hand Backward,5
44100,Sliding Two Fingers Up,11
55286,Swiping Down,13
125551,Rolling Hand Backward,5
130271,Sliding Two Fingers Right,10
76172,Sliding Two Fingers Left,9
24750,Thumb Down,17
44755,Rolling Hand Backward,5
47192,Pulling Two Fingers In,2
116681,Pulling Two Fingers In,2
104028,Swiping Left,14
50924,Zooming In With Full Hand,21
135345,Swiping Down,13
83040,Thumb Up,18
8815,Pulling Hand In,1
9515,Pushing Hand Away,3
42246,Drumming Fingers,0
110933,Pulling Hand In,1
109106,Shaking Hand,7
91849,Thumb Down,17
54637,Turning Hand Clockwise,19
130157,Pulling Two Fingers In,2
92491,Thumb Down,17
54434,Drumming Fingers,0
32976,Sliding Two Fingers Right,10
61314,Drumming Fingers,0
108543,Drumming Fingers,0
19518,Rolling Hand Backward,5
42161,Turning Hand Counterclockwise,20
48343,Thumb Up,18
49075,Zooming In With Full Hand,21
116049,Rolling Hand Forward,6
83809,Zooming Out With Two Fingers,24
83745,Zooming Out With Full Hand,23
145095,Turning Hand Counterclockwise,20
109780,Sliding Two Fingers Up,11
106213,Pulling Hand In,1
7365,Pulling Hand In,1
23982,Pulling Two Fingers In,2
77193,Shaking Hand,7
76365,Pulling Hand In,1
84045,Swiping Left,14
118766,Zooming Out With Two Fingers,24
134371,Pulling Hand In,1
95548,Swiping Up,16
51194,Rolling Hand Forward,6
10077,Swiping Up,16
64565,Turning Hand Clockwise,19
124712,Rolling Hand Forward,6
95063,Swiping Right,15
84846,Rolling Hand Backward,5
88492,Turning Hand Clockwise,19
55551,Pushing Two Fingers Away,4
84281,Turning Hand Counterclockwise,20
141768,Stop Sign,12
70454,Zooming In With Full Hand,21
77844,Thumb Down,17
146271,Sliding Two Fingers Right,10
69616,Thumb Down,17
111542,Turning Hand Clockwise,19
41413,Zooming In With Full Hand,21
104146,Pushing Hand Away,3
145802,Stop Sign,12
5084,Swiping Down,13
67859,Stop Sign,12
29414,Drumming Fingers,0
4626,Swiping Up,16
40903,Pushing Hand Away,3
75235,Swiping Up,16
53746,Swiping Down,13
142026,Thumb Up,18
87098,Swiping Left,14
17655,Swiping Up,16
103413,Drumming Fingers,0
112193,Swiping Right,15
13629,Thumb Up,18
92783,Pushing Two Fingers Away,4
45479,Sliding Two Fingers Down,8
38675,Drumming Fingers,0
62106,Rolling Hand Backward,5
26855,Swiping Up,16
20731,Pushing Hand Away,3
20899,Drumming Fingers,0
129577,Swiping Left,14
60408,Stop Sign,12
41671,Sliding Two Fingers Down,8
137567,Sliding Two Fingers Up,11
109342,Zooming In With Two Fingers,22
122633,Shaking Hand,7
104142,Swiping Left,14
98457,Sliding Two Fingers Up,11
118079,Swiping Down,13
31311,Swiping Left,14
139698,Thumb Up,18
143633,Rolling Hand Backward,5
35688,Swiping Down,13
74786,Thumb Down,17
77141,Zooming Out With Full Hand,23
119718,Swiping Right,15
21216,Zooming In With Full Hand,21
7445,Shaking Hand,7
62380,Rolling Hand Forward,6
86645,Pulling Two Fingers In,2
76808,Sliding Two Fingers Left,9
129697,Thumb Down,17
93058,Sliding Two Fingers Up,11
105637,Zooming In With Full Hand,21
38613,Drumming Fingers,0
111937,Pulling Hand In,1
119069,Swiping Down,13
48865,Sliding Two Fingers Up,11
18701,Turning Hand Clockwise,19
89098,Sliding Two Fingers Right,10
77545,Thumb Down,17
95911,Stop Sign,12
62160,Zooming Out With Two Fingers,24
7526,Stop Sign,12
106080,Turning Hand Clockwise,19
26248,Thumb Up,18
83401,Drumming Fingers,0
100682,Sliding Two Fingers Left,9
63256,Sliding Two Fingers Down,8
37546,Sliding Two Fingers Up,11
100309,Rolling Hand Backward,5
17141,Zooming Out With Full Hand,23
121414,Zooming Out With Two Fingers,24
112664,Pulling Two Fingers In,2
138126,Sliding Two Fingers Up,11
21244,Sliding Two Fingers Right,10
142377,Sliding Two Fingers Left,9
4457,Stop Sign,12
91523,Pulling Two Fingers In,2
35393,Rolling Hand Forward,6
69668,Sliding Two Fingers Up,11
124849,Rolling Hand Backward,5
94447,Stop Sign,12
93758,Thumb Down,17
146551,Sliding Two Fingers Up,11
124154,Sliding Two Fingers Left,9
115291,Turning Hand Counterclockwise,20
110981,Rolling Hand Backward,5
2561,Rolling Hand Forward,6
51965,Swiping Left,14
96668,Thumb Up,18
33464,Sliding Two Fingers Left,9
92551,Sliding Two Fingers Down,8
142714,Rolling Hand Forward,6
137289,Swiping Down,13
133276,Pulling Two Fingers In,2
142248,Stop Sign,12
44577,Pushing Hand Away,3
82394,Pulling Hand In,1
43413,Zooming In With Two Fingers,22
135153,Swiping Up,16
78574,Pulling Hand In,1
131849,Swiping Right,15
25577,Swiping Right,15
77520,Rolling Hand Backward,5
12017,Swiping Down,13
27303,Pulling Hand In,1
80376,Zooming In With Full Hand,21
147467,Thumb Up,18
4958,Thumb Up,18
81925,Swiping Up,16
18949,Zooming In With Full Hand,21
145307,Pushing Two Fingers Away,4
13731,Turning Hand Clockwise,19
29989,Thumb Up,18
60209,Pushing Two Fingers Away,4
42935,Swiping Down,13
44654,Pulling Hand In,1
124951,Rolling Hand Backward,5
27818,Pulling Hand In,1
28083,Drumming Fingers,0
83300,Zooming Out With Full Hand,23
108034,Swiping Down,13
49927,Zooming In With Full Hand,21
68432,Zooming Out With Two Fingers,24
52626,Swiping Up,16
19420,Pulling Two Fingers In,2
81619,Zooming Out With Two Fingers,24
134126,Thumb Down,17
147818,Turning Hand Counterclockwise,20
107688,Zooming In With Two Fingers,22
87892,Rolling Hand Forward,6
96245,Pushing Two Fingers Away,4
13648,Stop Sign,12
41175,Stop Sign,12
7280,Sliding Two Fingers Left,9
88824,Rolling Hand Backward,5
65955,Zooming Out With Full Hand,23
82056,Stop Sign,12
105300,Zooming In With Two Fingers,22
94310,Pulling Two Fingers In,2
95512,Pulling Hand In,1
56091,Stop Sign,12
120025,Zooming In With Full Hand,21
74817,Sliding Two Fingers Left,9
2680,Sliding Two Fingers Left,9
32361,Zooming In With Two Fingers,22
144044,Zooming Out With Two Fingers,24
16772,Zooming Out With Two Fingers,24
136655,Rolling Hand Forward,6
4872,Pulling Hand In,1
14495,Rolling Hand Backward,5
23105,Thumb Up,18
130293,Sliding Two Fingers Left,9
24916,Pushing Hand Away,3
88131,Swiping Down,13
75670,Sliding Two Fingers Down,8
35282,Pulling Two Fingers In,2
78160,Thumb Up,18
47589,Zooming In With Full Hand,21
100787,Pulling Two Fingers In,2
129718,Rolling Hand Forward,6
9304,Swiping Up,16
14879,Thumb Down,17
99343,Turning Hand Clockwise,19
23027,Pulling Hand In,1
19261,Pushing Two Fingers Away,4
97973,Pulling Hand In,1
51587,Rolling Hand Forward,6
99811,Swiping Left,14
83453,Pulling Two Fingers In,2
76337,Shaking Hand,7
46219,Zooming Out With Full Hand,23
14616,Sliding Two Fingers Up,11
22972,Pushing Hand Away,3
108035,Pushing Hand Away,3
37310,Zooming Out With Full Hand,23
86298,Sliding Two Fingers Right,10
131672,Rolling Hand Forward,6
83838,Pulling Hand In,1
134562,Swiping Right,15
91815,Swiping Up,16
41781,Shaking Hand,7
30197,Pushing Hand Away,3
30079,Drumming Fingers,0
75141,Pulling Two Fingers In,2
50797,Rolling Hand Forward,6
70245,Stop Sign,12
135530,Sliding Two Fingers Up,11
37842,Rolling Hand Forward,6
110222,Sliding Two Fingers Up,11
95741,Pulling Two Fingers In,2
64260,Zooming In With Two Fingers,22
63593,Sliding Two Fingers Left,9
89233,Zooming In With Full Hand,21
74727,Swiping Up,16
104700,Sliding Two Fingers Left,9
1969,Thumb Up,18
31345,Rolling Hand Backward,5
140380,Swiping Down,13
80082,Zooming In With Full Hand,21
80405,Rolling Hand Forward,6
122099,Rolling Hand Forward,6
113131,Zooming In With Two Fingers,22
111297,Sliding Two Fingers Left,9
46162,Stop Sign,12
4681,Thumb Up,18
112478,Stop Sign,12
87683,Drumming Fingers,0
29589,Thumb Down,17
3472,Drumming Fingers,0
80334,Swiping Right,15
142280,Swiping Right,15
125142,Pulling Two Fingers In,2
64033,Swiping Up,16
84445,Swiping Down,13
34882,Zooming Out With Full Hand,23
114503,Thumb Down,17
80254,Pushing Two Fingers Away,4
136250,Stop Sign,12
132322,Turning Hand Counterclockwise,20
131717,Sliding Two Fingers Up,11
22125,Turning Hand Clockwise,19
107268,Stop Sign,12
128712,Swiping Down,13
9812,Sliding Two Fingers Up,11
732,Zooming Out With Two Fingers,24
12754,Shaking Hand,7
119835,Swiping Up,16
29253,Rolling Hand Backward,5
52310,Zooming In With Full Hand,21
5399,Zooming In With Two Fingers,22
3932,Drumming Fingers,0
111285,Sliding Two Fingers Right,10
98102,Shaking Hand,7
104847,Sliding Two Fingers Down,8
39103,Swiping Down,13
147907,Sliding Two Fingers Right,10
8222,Pulling Hand In,1
26976,Rolling Hand Forward,6
39950,Swiping Up,16
28383,Pulling Two Fingers In,2
26877,Drumming Fingers,0
42134,Shaking Hand,7
64385,Thumb Down,17
1555,Zooming Out With Two Fingers,24
17793,Pulling Hand In,1
5245,Thumb Down,17
79983,Swiping Right,15
53316,Sliding Two Fingers Up,11
143765,Drumming Fingers,0
141837,Shaking Hand,7
136018,Swiping Left,14
47533,Pulling Two Fingers In,2
139222,Pulling Two Fingers In,2
34264,Drumming Fingers,0
106821,Thumb Down,17
11010,Thumb Down,17
7961,Zooming In With Two Fingers,22
109586,Sliding Two Fingers Right,10
29218,Drumming Fingers,0
113370,Thumb Down,17
