video_id,class,label
85798,Stop Sign,12
22917,Zooming In With Two Fingers,22
126458,Sliding Two Fingers Right,10
143041,Stop Sign,12
147979,Swiping Down,13
67981,Zooming In With Full Hand,21
74561,Pulling Two Fingers In,2
29682,Drumming Fingers,0
13748,Pushing Two Fingers Away,4
11399,Drumming Fingers,0
110217,Thumb Down,17
30635,Rolling Hand Backward,5
111811,Pushing Hand Away,3
8627,Swiping Up,16
56860,Sliding Two Fingers Left,9
67530,Stop Sign,12
98916,Swiping Up,16
39003,Stop Sign,12
139007,Sliding Two Fingers Right,10
66533,Thumb Down,17
64587,Sliding Two Fingers Right,10
105097,Zooming Out With Full Hand,23
21218,Pushing Hand Away,3
17121,Sliding Two Fingers Up,11
147677,Rolling Hand Backward,5
79839,Shaking Hand,7
45149,Thumb Down,17
86361,Sliding Two Fingers Up,11
65608,Pulling Two Fingers In,2
69462,Swiping Right,15
123109,Pushing Hand Away,3
15097,Drumming Fingers,0
125831,Zooming Out With Two Fingers,24
139589,Thumb Down,17
105478,Swiping Up,16
100917,Swiping Down,13
106170,Pulling Hand In,1
121215,Zooming Out With Full Hand,23
53659,Thumb Down,17
77136,Sliding Two Fingers Down,8
116699,Sliding Two Fingers Up,11
26516,Drumming Fingers,0
110124,Turning Hand Counterclockwise,20
57243,Drumming Fingers,0
98685,Zooming In With Two Fingers,22
59581,Sliding Two Fingers Down,8
89093,Pulling Two Fingers In,2
77308,Turning Hand Clockwise,19
140366,Zooming Out With Two Fingers,24
122990,Pulling Hand In,1
90756,Sliding Two Fingers Up,11
28551,Sliding Two Fingers Left,9
73235,Zooming Out With Two Fingers,24
127102,Sliding Two Fingers Down,8
44739,Pulling Hand In,1
141049,Rolling Hand Backward,5
108946,Sliding Two Fingers Left,9
52014,Stop Sign,12
82942,Sliding Two Fingers Down,8
23084,Thumb Down,17
81701,Shaking Hand,7
62642,Stop Sign,12
48212,Swiping Left,14
105353,Stop Sign,12
136658,Stop Sign,12
100612,Thumb Down,17
26376,Swiping Down,13
85377,Swiping Right,15
14874,Rolling Hand Forward,6
74390,Swiping Right,15
131102,Thumb Down,17
141551,Zooming In With Two Fingers,22
139406,Rolling Hand Backward,5
18726,Swiping Down,13
3256,Rolling Hand Forward,6
84348,Zooming In With Two Fingers,22
90573,Sliding Two Fingers Left,9
96558,Turning Hand Counterclockwise,20
39807,Sliding Two Fingers Right,10
140782,Zooming Out With Full Hand,23
89836,Pushing Two Fingers Away,4
70191,Turning Hand Counterclockwise,20
120404,Swiping Left,14
21879,Pulling Hand In,1
60722,Drumming Fingers,0
128565,Swiping Up,16
147631,Turning Hand Counterclockwise,20
21044,Sliding Two Fingers Up,11
50352,Pulling Hand In,1
25971,Turning Hand Clockwise,19
33118,Pulling Two Fingers In,2
57175,Drumming Fingers,0
40057,Sliding Two Fingers Down,8
125764,Pushing Hand Away,3
23515,Thumb Up,18
120926,Pulling Two Fingers In,2
58279,Swiping Down,13
107957,Thumb Down,17
137785,Sliding Two Fingers Down,8
9633,Shaking Hand,7
120158,Swiping Down,13
55858,Turning Hand Clockwise,19
105819,Sliding Two Fingers Left,9
65708,Pulling Hand In,1
71170,Pulling Hand In,1
67153,Pulling Hand In,1
91264,Zooming In With Full Hand,21
96909,Thumb Down,17
53482,Sliding Two Fingers Down,8
32322,Thumb Down,17
68881,Thumb Up,18
123809,Pulling Hand In,1
89306,Sliding Two Fingers Down,8
135769,Pulling Two Fingers In,2
107746,Turning Hand Counterclockwise,20
42882,Zooming Out With Two Fingers,24
88106,Drumming Fingers,0
111444,Sliding Two Fingers Left,9
35309,Swiping Down,13
45533,Swiping Left,14
112552,Rolling Hand Forward,6
57276,Turning Hand Clockwise,19
4483,Swiping Left,14
29909,Thumb Down,17
75499,Sliding Two Fingers Down,8
47301,Swiping Left,14
33997,Rolling Hand Forward,6
131180,Zooming Out With Full Hand,23
13783,Zooming Out With Full Hand,23
35694,Shaking Hand,7
60668,Swiping Up,16
114989,Sliding Two Fingers Right,10
33907,Sliding Two Fingers Up,11
83334,Sliding Two Fingers Down,8
143926,Sliding Two Fingers Down,8
25934,Swiping Left,14
74618,Shaking Hand,7
128894,Pulling Hand In,1
142506,Sliding Two Fingers Left,9
133894,Sliding Two Fingers Right,10
4696,Pushing Two Fingers Away,4
2649,Pulling Two Fingers In,2
91714,Pulling Two Fingers In,2
141216,Pushing Hand Away,3
89764,Turning Hand Counterclockwise,20
73918,Drumming Fingers,0
21513,Pulling Hand In,1
61957,Sliding Two Fingers Left,9
10539,Swiping Left,14
21941,Shaking Hand,7
124437,Swiping Left,14
1883,Swiping Down,13
112356,Pulling Hand In,1
8194,Thumb Up,18
62892,Zooming In With Full Hand,21
52424,Sliding Two Fingers Up,11
74637,Stop Sign,12
112439,Drumming Fingers,0
88572,Sliding Two Fingers Up,11
80688,Swiping Right,15
12927,Pulling Two Fingers In,2
90822,Pulling Hand In,1
116666,Zooming In With Full Hand,21
113019,Zooming Out With Two Fingers,24
22307,Sliding Two Fingers Left,9
67944,Shaking Hand,7
136947,Zooming In With Full Hand,21
33057,Thumb Up,18
66849,Swiping Up,16
127990,Swiping Right,15
11233,Zooming Out With Full Hand,23
86211,Sliding Two Fingers Left,9
29047,Pulling Hand In,1
89273,Thumb Down,17
67914,Pulling Hand In,1
227,Zooming Out With Two Fingers,24
114421,Zooming Out With Full Hand,23
89090,Thumb Up,18
144055,Pushing Two Fingers Away,4
76127,Sliding Two Fingers Right,10
42380,Swiping Left,14
63890,Sliding Two Fingers Right,10
57238,Swiping Down,13
119026,Thumb Up,18
58245,Shaking Hand,7
66057,Turning Hand Counterclockwise,20
26154,Zooming Out With Two Fingers,24
139346,Pushing Two Fingers Away,4
114763,Swiping Up,16
72032,Sliding Two Fingers Up,11
12394,Zooming In With Full Hand,21
143320,Pushing Two Fingers Away,4
92223,Swiping Right,15
137983,Zooming In With Full Hand,21
14661,Sliding Two Fingers Right,10
38008,Zooming Out With Two Fingers,24
94396,Stop Sign,12
16961,Stop Sign,12
90893,Shaking Hand,7
43203,Pushing Hand Away,3
21142,Rolling Hand Forward,6
37761,Rolling Hand Forward,6
135226,Swiping Left,14
22179,Swiping Left,14
72068,Zooming Out With Full Hand,23
89031,Zooming In With Two Fingers,22
85879,Swiping Up,16
108829,Drumming Fingers,0
96807,Pushing Two Fingers Away,4
123642,Sliding Two Fingers Left,9
50529,Sliding Two Fingers Left,9
61955,Swiping Left,14
66344,Drumming Fingers,0
127481,Sliding Two Fingers Up,11
68371,Swiping Down,13
105490,Pushing Hand Away,3
32488,Swiping Right,15
143308,Pushing Two Fingers Away,4
100711,Rolling Hand Forward,6
24011,Sliding Two Fingers Up,11
37736,Pulling Hand In,1
105143,Shaking Hand,7
90725,Zooming In With Two Fingers,22
92758,Shaking Hand,7
29163,Thumb Up,18
124044,Swiping Right,15
40644,Pushing Two Fingers Away,4
145463,Swiping Down,13
77265,Swiping Up,16
53843,Swiping Left,14
54616,Stop Sign,12
125595,Sliding Two Fingers Up,11
55897,Zooming Out With Two Fingers,24
59922,Swiping Left,14
92868,Zooming In With Two Fingers,22
30053,Drumming Fingers,0
113852,Thumb Down,17
134361,Swiping Right,15
93875,Pushing Hand Away,3
113565,Sliding Two Fingers Left,9
20275,Pulling Hand In,1
76129,Zooming In With Two Fingers,22
43417,Rolling Hand Backward,5
41657,Swiping Down,13
79026,Swiping Up,16
71416,Sliding Two Fingers Left,9
144236,Swiping Left,14
123592,Thumb Up,18
84315,Shaking Hand,7
51236,Swiping Left,14
85835,Swiping Down,13
57341,Sliding Two Fingers Up,11
25695,Swiping Left,14
20851,Pushing Hand Away,3
146721,Shaking Hand,7
144371,Swiping Left,14
141330,Thumb Down,17
77211,Swiping Left,14
19901,Swiping Down,13
16043,Swiping Right,15
68848,Pulling Hand In,1
51829,Sliding Two Fingers Down,8
102497,Swiping Left,14
92248,Sliding Two Fingers Right,10
7739,Drumming Fingers,0
98575,Pushing Hand Away,3
31127,Pulling Two Fingers In,2
99656,Shaking Hand,7
60085,Turning Hand Counterclockwise,20
131954,Swiping Right,15
117507,Sliding Two Fingers Up,11
97252,Stop Sign,12
128503,Sliding Two Fingers Left,9
144369,Swiping Down,13
112256,Thumb Down,17
57543,Thumb Down,17
137720,Shaking Hand,7
37918,Turning Hand Counterclockwise,20
48870,Sliding Two Fingers Right,10
135139,Drumming Fingers,0
142545,Stop Sign,12
4009,Stop Sign,12
59596,Pushing Hand Away,3
46037,Sliding Two Fingers Right,10
17311,Sliding Two Fingers Up,11
55977,Sliding Two Fingers Left,9
29046,Drumming Fingers,0
84879,Zooming In With Full Hand,21
11975,Sliding Two Fingers Up,11
42030,Swiping Right,15
13692,Sliding Two Fingers Down,8
144420,Swiping Left,14
9579,Sliding Two Fingers Up,11
45879,Swiping Right,15
55197,Zooming In With Two Fingers,22
40431,Zooming Out With Full Hand,23
100485,Sliding Two Fingers Right,10
120913,Swiping Right,15
80931,Shaking Hand,7
69083,Swiping Left,14
85736,Sliding Two Fingers Down,8
53046,Pushing Two Fingers Away,4
69327,Zooming In With Full Hand,21
116497,Turning Hand Clockwise,19
106997,Pulling Hand In,1
100838,Swiping Up,16
114216,Rolling Hand Forward,6
56704,Pulling Hand In,1
25078,Thumb Down,17
112362,Zooming Out With Two Fingers,24
10231,Sliding Two Fingers Down,8
74874,Pushing Hand Away,3
82721,Rolling Hand Backward,5
99284,Sliding Two Fingers Left,9
76020,Zooming In With Two Fingers,22
115345,Rolling Hand Backward,5
102294,Sliding Two Fingers Down,8
143085,Zooming Out With Full Hand,23
57795,Pulling Two Fingers In,2
125658,Pushing Two Fingers Away,4
17967,Drumming Fingers,0
51464,Zooming Out With Full Hand,23
49435,Swiping Up,16
136032,Swiping Right,15
71864,Turning Hand Counterclockwise,20
132510,Swiping Left,14
111807,Rolling Hand Forward,6
147473,Swiping Right,15
118129,Swiping Down,13
115680,Pushing Hand Away,3
44282,Thumb Up,18
33878,Thumb Up,18
34467,Pushing Hand Away,3
143734,Drumming Fingers,0
37277,Zooming In With Two Fingers,22
64913,Rolling Hand Backward,5
103940,Swiping Left,14
88789,Shaking Hand,7
31272,Swiping Right,15
26249,Swiping Down,13
124804,Pushing Hand Away,3
104718,Thumb Up,18
45523,Stop Sign,12
24763,Sliding Two Fingers Down,8
17257,Rolling Hand Backward,5
118305,Sliding Two Fingers Right,10
96022,Sliding Two Fingers Down,8
140035,Pulling Hand In,1
16453,Sliding Two Fingers Up,11
13741,Thumb Up,18
107544,Rolling Hand Forward,6
58423,Swiping Right,15
93549,Zooming Out With Full Hand,23
136355,Turning Hand Clockwise,19
50655,Turning Hand Clockwise,19
25459,Drumming Fingers,0
19273,Pulling Hand In,1
81449,Pulling Two Fingers In,2
91184,Sliding Two Fingers Right,10
17614,Sliding Two Fingers Right,10
27030,Rolling Hand Backward,5
122072,Rolling Hand Forward,6
134450,Zooming Out With Full Hand,23
2419,Sliding Two Fingers Up,11
63805,Pushing Hand Away,3
39060,Stop Sign,12
110204,Pulling Hand In,1
143263,Turning Hand Clockwise,19
56238,Zooming Out With Full Hand,23
73657,Rolling Hand Forward,6
78930,Pushing Two Fingers Away,4
92504,Swiping Down,13
7118,Sliding Two Fingers Left,9
140686,Thumb Up,18
26375,Pulling Two Fingers In,2
36198,Pulling Hand In,1
17654,Thumb Down,17
66921,Swiping Left,14
44609,Swiping Down,13
96704,Stop Sign,12
81778,Thumb Down,17
17342,Pulling Two Fingers In,2
33802,Shaking Hand,7
50237,Zooming Out With Full Hand,23
10798,Thumb Up,18
92423,Thumb Up,18
14271,Pushing Hand Away,3
11032,Pushing Two Fingers Away,4
102031,Zooming Out With Two Fingers,24
43153,Pushing Two Fingers Away,4
105085,Rolling Hand Backward,5
42946,Sliding Two Fingers Left,9
36830,Rolling Hand Backward,5
85484,Stop Sign,12
5083,Pulling Hand In,1
80706,Stop Sign,12
126120,Swiping Right,15
64737,Drumming Fingers,0
114782,Swiping Up,16
49076,Zooming In With Two Fingers,22
103395,Sliding Two Fingers Left,9
66049,Zooming Out With Full Hand,23
54284,Thumb Down,17
101840,Pulling Hand In,1
95014,Swiping Right,15
89729,Turning Hand Clockwise,19
47856,Swiping Left,14
75340,Pulling Hand In,1
135077,Swiping Down,13
85951,Pulling Two Fingers In,2
37971,Pulling Hand In,1
7045,Swiping Down,13
19432,Rolling Hand Backward,5
23562,Thumb Down,17
55319,Pulling Two Fingers In,2
127344,Drumming Fingers,0
43548,Rolling Hand Forward,6
58596,Swiping Up,16
21774,Rolling Hand Forward,6
111249,Pulling Hand In,1
119298,Zooming Out With Two Fingers,24
78462,Pushing Hand Away,3
139087,Pulling Two Fingers In,2
48111,Pushing Hand Away,3
70146,Rolling Hand Forward,6
82432,Pulling Hand In,1
37579,Swiping Down,13
65986,Zooming Out With Full Hand,23
763,Zooming In With Two Fingers,22
42794,Pushing Two Fingers Away,4
147819,Turning Hand Clockwise,19
142637,Pushing Hand Away,3
81187,Sliding Two Fingers Down,8
142946,Zooming In With Two Fingers,22
108536,Zooming In With Two Fingers,22
48819,Drumming Fingers,0
14826,Turning Hand Clockwise,19
62395,Pushing Hand Away,3
124196,Zooming Out With Full Hand,23
19289,Sliding Two Fingers Right,10
65274,Shaking Hand,7
14400,Zooming Out With Two Fingers,24
4394,Pushing Hand Away,3
8481,Thumb Down,17
117825,Shaking Hand,7
55566,Swiping Left,14
106979,Sliding Two Fingers Down,8
122617,Shaking Hand,7
2998,Turning Hand Counterclockwise,20
50140,Zooming In With Full Hand,21
125606,Zooming Out With Full Hand,23
72895,Swiping Down,13
59265,Zooming Out With Two Fingers,24
112488,Zooming Out With Two Fingers,24
26590,Thumb Up,18
86283,Thumb Down,17
82348,Pushing Hand Away,3
86153,Swiping Right,15
20977,Rolling Hand Forward,6
3918,Swiping Up,16
1380,Thumb Up,18
54194,Sliding Two Fingers Left,9
118537,Zooming Out With Full Hand,23
72854,Pulling Two Fingers In,2
15110,Zooming In With Full Hand,21
52269,Pulling Hand In,1
45794,Stop Sign,12
122319,Thumb Down,17
82634,Zooming In With Two Fingers,22
28429,Zooming In With Full Hand,21
32711,Sliding Two Fingers Down,8
33803,Thumb Down,17
74626,Swiping Left,14
109848,Swiping Down,13
9453,Thumb Down,17
113068,Sliding Two Fingers Down,8
22186,Turning Hand Counterclockwise,20
29834,Stop Sign,12
144297,Rolling Hand Forward,6
52470,Sliding Two Fingers Up,11
90313,Pushing Hand Away,3
2279,Sliding Two Fingers Up,11
54937,Pulling Two Fingers In,2
144305,Swiping Right,15
97893,Drumming Fingers,0
85403,Stop Sign,12
97106,Pulling Hand In,1
107922,Swiping Left,14
99526,Sliding Two Fingers Down,8
7511,Turning Hand Counterclockwise,20
72145,Sliding Two Fingers Down,8
141144,Pushing Two Fingers Away,4
8651,Sliding Two Fingers Left,9
70131,Drumming Fingers,0
10377,Pushing Hand Away,3
121705,Zooming In With Full Hand,21
44953,Swiping Right,15
15327,Pushing Two Fingers Away,4
76788,Pushing Hand Away,3
53241,Zooming Out With Two Fingers,24
28475,Swiping Right,15
99714,Pulling Hand In,1
14986,Swiping Right,15
36491,Sliding Two Fingers Up,11
136140,Stop Sign,12
138382,Rolling Hand Forward,6
99649,Sliding Two Fingers Left,9
107555,Sliding Two Fingers Down,8
97263,Sliding Two Fingers Up,11
109029,Stop Sign,12
3967,Pushing Two Fingers Away,4
92468,Sliding Two Fingers Left,9
57259,Swiping Up,16
56091,Stop Sign,12
60779,Swiping Up,16
98044,Swiping Down,13
137269,Sliding Two Fingers Left,9
130314,Swiping Down,13
17526,Pulling Two Fingers In,2
54867,Rolling Hand Backward,5
37310,Zooming Out With Full Hand,23
47491,Pushing Hand Away,3
125649,Zooming Out With Two Fingers,24
55277,Rolling Hand Backward,5
129534,Swiping Right,15
141508,Sliding Two Fingers Down,8
15345,Drumming Fingers,0
79813,Swiping Left,14
16032,Sliding Two Fingers Left,9
100225,Rolling Hand Forward,6
34020,Stop Sign,12
48463,Sliding Two Fingers Right,10
39535,Turning Hand Clockwise,19
108927,Stop Sign,12
20680,Swiping Down,13
13055,Shaking Hand,7
61610,Shaking Hand,7
63876,Zooming In With Two Fingers,22
44840,Sliding Two Fingers Left,9
102143,Rolling Hand Forward,6
6772,Pulling Two Fingers In,2
132514,Pushing Two Fingers Away,4
42135,Swiping Left,14
48161,Drumming Fingers,0
129371,Turning Hand Clockwise,19
31937,Swiping Up,16
23410,Zooming Out With Two Fingers,24
44657,Turning Hand Clockwise,19
114446,Pulling Hand In,1
12705,Turning Hand Clockwise,19
85069,Rolling Hand Forward,6
97726,Pushing Hand Away,3
62118,Drumming Fingers,0
96987,Thumb Down,17
21239,Swiping Down,13
51302,Pushing Two Fingers Away,4
87693,Zooming Out With Two Fingers,24
43312,Thumb Up,18
81596,Zooming In With Full Hand,21
100043,Drumming Fingers,0
60838,Zooming In With Full Hand,21
34355,Swiping Right,15
9503,Pushing Two Fingers Away,4
98515,Swiping Up,16
6219,Rolling Hand Backward,5
131974,Pushing Two Fingers Away,4
89552,Pulling Two Fingers In,2
116793,Turning Hand Clockwise,19
37864,Stop Sign,12
26770,Pushing Two Fingers Away,4
51269,Turning Hand Clockwise,19
113480,Pulling Two Fingers In,2
113120,Swiping Up,16
42153,Turning Hand Clockwise,19
133036,Sliding Two Fingers Up,11
42573,Pulling Hand In,1
144665,Shaking Hand,7
117736,Sliding Two Fingers Left,9
117815,Zooming Out With Full Hand,23
43119,Pulling Hand In,1
38952,Sliding Two Fingers Right,10
36537,Pushing Two Fingers Away,4
69617,Zooming In With Two Fingers,22
34622,Drumming Fingers,0
104582,Turning Hand Clockwise,19
32725,Zooming In With Two Fingers,22
115340,Pushing Two Fingers Away,4
24121,Zooming Out With Two Fingers,24
98556,Zooming Out With Two Fingers,24
102361,Zooming In With Two Fingers,22
103452,Swiping Up,16
141162,Swiping Down,13
57314,Sliding Two Fingers Left,9
80411,Thumb Up,18
65535,Pushing Two Fingers Away,4
131687,Drumming Fingers,0
69835,Zooming In With Two Fingers,22
89026,Rolling Hand Backward,5
127541,Pulling Hand In,1
57170,Pulling Two Fingers In,2
88400,Drumming Fingers,0
55023,Stop Sign,12
112609,Turning Hand Clockwise,19
39390,Sliding Two Fingers Down,8
92460,Swiping Down,13
12473,Rolling Hand Forward,6
56296,Drumming Fingers,0
46071,Rolling Hand Forward,6
121286,Zooming In With Two Fingers,22
101327,Sliding Two Fingers Up,11
108064,Swiping Up,16
56971,Sliding Two Fingers Left,9
68899,Zooming Out With Two Fingers,24
14808,Pushing Two Fingers Away,4
108055,Pulling Two Fingers In,2
26623,Swiping Down,13
55773,Zooming Out With Full Hand,23
49787,Zooming In With Full Hand,21
92719,Zooming Out With Two Fingers,24
123624,Swiping Down,13
112188,Sliding Two Fingers Up,11
140238,Pulling Two Fingers In,2
127922,Sliding Two Fingers Right,10
22193,Rolling Hand Backward,5
119922,Pushing Hand Away,3
66443,Pushing Two Fingers Away,4
46226,Stop Sign,12
66684,Turning Hand Counterclockwise,20
98307,Pulling Hand In,1
69724,Zooming Out With Full Hand,23
101290,Sliding Two Fingers Left,9
126906,Zooming Out With Full Hand,23
98418,Zooming In With Two Fingers,22
18021,Pulling Hand In,1
23912,Turning Hand Clockwise,19
119103,Sliding Two Fingers Left,9
51385,Sliding Two Fingers Down,8
136143,Swiping Up,16
10727,Swiping Up,16
81356,Drumming Fingers,0
48986,Shaking Hand,7
111511,Swiping Down,13
5560,Shaking Hand,7
65058,Sliding Two Fingers Left,9
122403,Zooming In With Two Fingers,22
32501,Swiping Left,14
2521,Stop Sign,12
120623,Zooming Out With Two Fingers,24
143370,Sliding Two Fingers Left,9
57466,Pushing Two Fingers Away,4
142650,Swiping Up,16
58962,Sliding Two Fingers Right,10
30144,Pulling Hand In,1
92748,Turning Hand Clockwise,19
44096,Pulling Two Fingers In,2
121756,Swiping Down,13
44472,Thumb Down,17
21706,Pulling Two Fingers In,2
3653,Thumb Up,18
78673,Zooming Out With Two Fingers,24
85353,Rolling Hand Forward,6
128855,Pulling Two Fingers In,2
28201,Swiping Up,16
45008,Thumb Down,17
89814,Pulling Hand In,1
47816,Pushing Hand Away,3
36878,Shaking Hand,7
88461,Swiping Up,16
1193,Zooming In With Full Hand,21
4461,Pulling Hand In,1
84602,Pulling Hand In,1
140776,Swiping Down,13
119975,Zooming In With Two Fingers,22
99508,Stop Sign,12
45155,Shaking Hand,7
20730,Stop Sign,12
104292,Thumb Down,17
